pred_Bio,pred_Bird,pred_SongB,pred_DGS,pred_Anth,pred_Bug,pred_Grous,pred_Airc,pred_Sil,Length,Anth,Bio,Geo,Sil,Auto,Airc,Bird,Bug,Wind,Rain,SongB,DGS,Grous,SeaB,ShorB,Mosq,Fly,start_date_time,end_date_time,set
11.352214,10.577194,7.819876,-2.2116845,9.755635,-3.7393973,-3.43175,-3.4108636,-23.117798,5.986917,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:57:00.000000,2019-07-29T03:57:05.986917,train
8.548826,8.355703,6.7915745,-2.4012246,9.617959,-3.9401486,-3.7307322,-3.8091488,-19.701315,6.233083,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:57:54.000000,2019-07-29T03:58:00.233083,train
-2.622933,-2.858316,-3.781406,-4.8191547,9.6699095,-3.558434,-4.6644745,-3.3195796,-8.839675,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:58:20.000000,2019-07-29T03:58:30.000000,train
-1.1020327,-1.1244097,-1.8897401,-4.143437,9.29647,-3.6932514,-4.8257513,-3.787213,-10.002972,3.02525,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:58:59.000000,2019-07-29T03:59:02.025250,train
8.52224,8.267274,6.5193033,-2.1483755,8.199041,-3.5972943,-2.2951026,-3.902812,-18.195915,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:59:54.000000,2019-07-29T04:00:04.000000,train
7.524924,6.9360924,5.243883,-2.4796124,8.812529,-2.9906926,-2.9051404,-3.2949114,-17.31873,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:02:54.000000,2019-07-29T04:03:04.000000,train
10.109825,9.508187,5.9583364,-2.0603662,7.9213524,-4.0771217,-3.8729086,-4.6515775,-20.29997,6.117313,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:03:04.000000,2019-07-29T04:03:10.117313,train
7.21921,6.8436885,5.2625737,-2.1742177,9.484889,-3.2672546,-3.0486236,-3.4713833,-17.469471,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:13:33.000000,2019-07-29T04:13:43.000000,train
8.8050375,8.5583515,6.6306343,-1.6352761,9.1626835,-3.9198015,-3.1518111,-4.501237,-19.594563,6.065167,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:13:43.000000,2019-07-29T04:13:49.065167,train
4.6390753,4.843129,2.907701,-2.5153973,9.5976305,-3.786791,-3.277479,-4.6953344,-15.179882,5.033396,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:17:55.000000,2019-07-29T04:18:00.033396,train
9.804861,8.370543,2.9532557,-1.7065725,8.49119,-2.4132924,-2.6529803,-2.4978855,-19.647535,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:28:44.000000,2019-07-29T04:28:54.000000,train
8.784317,7.916175,5.6415324,-2.3747952,10.495865,-2.6125162,-2.392653,-2.0178912,-19.683447,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:32:25.000000,2019-07-29T04:32:35.000000,train
8.033632,7.2796016,5.4779463,-2.524832,11.150637,-2.6278927,-2.0250525,-1.986481,-19.735382,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:32:35.000000,2019-07-29T04:32:45.000000,train
5.5846634,5.699828,3.5863643,-2.3841512,10.11453,-3.762443,-3.2985082,-3.9482896,-16.366674,6.989396,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:38:27.000000,2019-07-29T04:38:33.989396,train
0.061372966,0.25148863,-0.30138886,-3.10424,9.560149,-3.4601316,-3.800232,-3.9955819,-10.919786,2.138542,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:31:50.000000,2019-07-29T03:31:52.138542,train
7.3073955,6.797163,0.23966014,-1.5689472,9.772654,-3.8305235,-3.579847,-5.0175467,-18.598608,2.008125,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:32:58.000000,2019-07-29T03:33:00.008125,train
-1.4542816,-1.4358591,-2.4167042,-4.0859265,9.022825,-3.708438,-4.5954175,-3.8897321,-9.440627,2.034229,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:34:13.000000,2019-07-29T03:34:15.034229,train
4.931566,4.542087,0.41405678,-2.2876313,8.037632,-3.1473863,-3.0647223,-3.793675,-13.963985,2.034229,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:35:18.000000,2019-07-29T03:35:20.034229,train
4.258502,4.3451552,1.569363,-2.2026658,9.714966,-3.499624,-3.0564344,-4.0339274,-14.670816,9.101833,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:38:46.000000,2019-07-29T03:38:55.101833,train
0.54726523,0.456235,-0.75340235,-2.3067968,8.222261,-2.536584,-3.460368,-3.2319822,-9.230046,6.102688,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:44:50.000000,2019-07-29T03:44:56.102688,train
-2.7937195,-3.0088613,-4.0270367,-5.159126,9.972028,-4.0791388,-5.1695986,-3.5103943,-9.750369,2.060292,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:54:42.000000,2019-07-29T03:54:44.060292,train
3.3492904,3.486181,-1.0588788,-2.8809378,9.527561,-3.5596793,-3.2081687,-4.1140447,-13.131708,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:59:33.000000,2019-07-29T03:59:43.000000,train
4.92968,4.69312,-2.2538245,-2.8131714,7.9306774,-3.5644891,-3.66432,-4.0279713,-13.701037,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:59:43.000000,2019-07-29T03:59:53.000000,train
18.04709,17.32532,6.794121,6.092233,7.005843,-4.156077,-2.7879038,-4.0612774,-27.810373,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:15:53.000000,2019-07-29T04:16:03.000000,train
4.7027755,4.8033676,0.41978353,-0.13779026,8.415065,-3.5278008,-3.3662126,-4.268853,-13.834985,1.955979,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:16:09.000000,2019-07-29T04:16:10.955979,train
3.7148743,3.833508,-0.7812881,-2.482399,9.044951,-3.6203334,-3.4108937,-4.253087,-13.261909,6.050521,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:18:20.000000,2019-07-29T04:18:26.050521,train
6.9212036,5.7512994,-3.2038784,-3.2088804,6.3688154,-2.8095293,-3.917029,-3.3058558,-14.613329,10.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T04:22:55.000000,2019-07-29T04:23:05.000000,train
-2.0328453,-2.0288117,-2.958794,-4.4032145,12.171083,-3.5586088,-4.1194963,-2.6842403,-11.78567,5.894042,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-07-29T03:46:29.000000,2019-07-29T03:46:34.894042,train
9.755812,9.346043,-2.3884163,6.2918515,-3.45124,-3.2110622,-2.873241,-3.8450887,-10.33178,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:01:05.000000,2019-08-03T09:01:15.000000,train
10.124649,9.750119,-2.4483209,7.754254,-1.4648708,-2.884368,-4.0242233,-1.8325758,-10.839851,6.169479,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:01:15.000000,2019-08-03T09:01:21.169479,train
7.350743,6.9414625,-1.4906796,3.6137154,-2.8547647,-2.5636554,-2.7297907,-3.4845743,-7.6106663,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:01:25.000000,2019-08-03T09:01:35.000000,train
10.462074,9.791076,-1.8068383,6.888893,-1.65743,-2.4582653,-2.885426,-2.0248466,-11.402869,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:01:37.000000,2019-08-03T09:01:47.000000,train
10.753123,10.284584,-1.9955244,8.532288,-2.086729,-2.7526674,-2.6708875,-2.51951,-11.517674,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:01:47.000000,2019-08-03T09:01:57.000000,train
11.466526,10.927391,-1.8606673,8.962456,-1.6615045,-2.5270507,-2.779331,-1.8953471,-12.4282055,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:03:06.000000,2019-08-03T09:03:16.000000,train
9.964704,9.723255,-2.5983033,5.39644,-2.4744666,-3.4602575,-4.0869365,-3.0289311,-10.760448,2.008146,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:04:09.000000,2019-08-03T09:04:11.008146,train
8.843328,8.578204,0.7660395,5.949157,-2.5576096,-2.6673634,-2.736596,-3.0935206,-9.505254,2.112458,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:05:05.000000,2019-08-03T09:05:07.112458,train
13.081838,12.873367,-2.6111717,9.263123,-2.7433252,-3.8155885,-4.1905084,-3.0573113,-13.621802,7.041563,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:05:50.000000,2019-08-03T09:05:57.041563,train
10.306629,9.822288,-1.2811086,6.907763,-1.1532218,-2.4158192,-2.9664676,-1.4552655,-11.377707,7.067625,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:06:01.000000,2019-08-03T09:06:08.067625,train
-1.0210172,-0.9070919,-2.7914176,-3.3070276,-2.3292441,-3.5216815,-4.265671,-2.8441916,0.43139353,5.059479,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:12:24.000000,2019-08-03T09:12:29.059479,train
-1.3051783,-1.6757193,-3.209351,-3.8406334,-3.2879639,-3.3091269,-4.8222227,-3.819014,0.77456295,7.067625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:12:32.000000,2019-08-03T09:12:39.067625,train
10.779972,10.011227,-1.8593647,4.734817,-1.1136249,-2.965443,-3.6532683,-3.6062465,-12.646573,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:13:00.000000,2019-08-03T09:13:10.000000,train
13.718984,12.901063,-2.6812463,10.703032,-2.1028018,-2.8079636,-3.4931211,-2.351532,-14.711603,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:15:46.000000,2019-08-03T09:15:56.000000,train
12.890415,12.452683,-1.261665,9.61946,-1.55547,-2.9743013,-2.9140387,-2.8226259,-13.870532,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:15:56.000000,2019-08-03T09:16:06.000000,train
12.541951,11.776542,-2.1362495,8.096755,-2.4702854,-2.7793558,-3.0382714,-2.8212214,-13.22668,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:16:06.000000,2019-08-03T09:16:16.000000,train
22.876534,21.200176,-3.1449823,13.032037,-1.450519,-3.5697904,-4.6256742,-2.6392193,-25.388464,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:16:16.000000,2019-08-03T09:16:26.000000,train
11.093792,10.6779,-2.3427563,7.4734006,-2.1589692,-2.9092746,-1.8615113,-2.582065,-11.891278,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:17:09.000000,2019-08-03T09:17:19.000000,train
10.806445,10.354281,-1.1364036,7.662769,-1.288987,-2.5888066,-2.304926,-2.2211156,-11.861376,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:17:19.000000,2019-08-03T09:17:29.000000,train
10.725775,10.27246,-2.592596,6.9244056,-1.8758106,-2.904543,-2.972955,-2.3020468,-11.495658,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:17:29.000000,2019-08-03T09:17:39.000000,train
11.634404,11.011213,-2.610026,8.022079,-2.515726,-3.023242,-3.2188625,-2.8152995,-11.968311,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:17:39.000000,2019-08-03T09:17:49.000000,train
4.608359,4.6317873,-2.3992176,2.636556,-2.3843217,-2.9990592,-3.4232788,-2.9062393,-5.0232925,6.056917,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:17:49.000000,2019-08-03T09:17:55.056917,train
11.651635,10.463101,-2.1707315,4.2160673,-1.3891611,-2.4648976,-3.85114,-1.825258,-13.346216,8.971438,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:18:40.000000,2019-08-03T09:18:48.971438,train
7.0188746,6.4490476,-1.9884193,2.3369265,-2.50609,-2.578937,-3.161515,-2.9583888,-7.8673067,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:19:16.000000,2019-08-03T09:19:26.000000,train
6.1032043,5.714865,-1.9610585,3.3847268,-2.7914674,-2.4349165,-2.3393548,-3.2492142,-6.2644854,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:24:52.000000,2019-08-03T09:25:02.000000,train
5.860681,5.7468743,-1.3910567,3.2991984,-2.133051,-2.612897,-2.5305161,-2.6828666,-5.984679,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:25:15.000000,2019-08-03T09:25:25.000000,train
11.245986,10.63739,-1.9205413,7.131952,-2.9077642,-2.880579,-2.8552089,-3.3359978,-11.745726,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:25:25.000000,2019-08-03T09:25:35.000000,train
11.154544,10.57105,-2.228929,5.539015,-2.554623,-2.9817746,-2.1391168,-2.991384,-12.212896,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:25:35.000000,2019-08-03T09:25:45.000000,train
13.556935,12.422389,-2.0395355,7.6478333,-2.4216273,-2.7418666,-3.5287197,-2.7399268,-14.480829,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:25:45.000000,2019-08-03T09:25:55.000000,train
7.841747,8.053234,-2.2090626,6.4697595,-1.7906506,-3.2052405,-2.8395214,-2.4260209,-8.38349,5.033396,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:47:01.000000,2019-08-03T09:47:06.033396,train
7.6352835,7.510729,-1.8529091,5.5861835,-2.382246,-2.873186,-2.327264,-2.9407978,-8.00607,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:47:25.000000,2019-08-03T09:47:35.000000,train
12.775175,12.063962,-1.6808211,8.892314,-3.1490457,-2.9442735,-2.8389556,-3.5284166,-13.159802,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:47:55.000000,2019-08-03T09:48:05.000000,train
10.3092375,10.00594,-2.6457825,6.2956805,-2.5581315,-3.1482415,-2.9701567,-2.9370122,-10.726382,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:48:40.000000,2019-08-03T09:48:50.000000,train
7.8375072,7.796702,-2.4376054,5.908224,-2.1056414,-3.039832,-3.2955084,-2.6977668,-8.250314,5.178458,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:48:50.000000,2019-08-03T09:48:55.178458,train
-1.5535337,-1.579253,-2.7828078,-3.1780014,-3.1086934,-3.4807777,-3.9347465,-3.6316156,1.359327,6.024438,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:54:33.000000,2019-08-03T09:54:39.024438,train
-2.0529854,-2.0203729,-3.2403092,-3.5738044,-3.837455,-3.9813616,-4.6660576,-4.324033,2.1544082,3.051333,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:02:00.000000,2019-08-03T10:02:03.051333,train
-1.4446388,-1.4886173,-3.0376601,-3.2946568,-3.630264,-3.666196,-4.195406,-4.1039386,1.5167677,3.051354,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:03:35.000000,2019-08-03T10:03:38.051354,train
10.623383,9.841886,-3.2758546,5.2783117,-2.682475,-2.918471,-2.9676578,-2.9556966,-11.673367,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:11:15.000000,2019-08-03T10:11:25.000000,train
18.845808,17.642807,-4.04142,10.9067545,-3.7444248,-3.4269881,-0.5429051,-3.8614836,-20.563787,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:11:25.000000,2019-08-03T10:11:35.000000,train
17.768166,16.162525,-4.3136873,10.532373,-3.1058311,-2.9367032,-3.704489,-3.1445744,-19.018637,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:11:35.000000,2019-08-03T10:11:45.000000,train
3.7786722,3.341186,-1.1736529,-1.9883952,-2.02123,-2.5345905,-3.5529428,-2.8220205,-4.6723113,5.059479,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:02:18.000000,2019-08-03T09:02:23.059479,train
4.3863287,4.0235615,-1.6437176,-1.2930014,-1.0719981,-2.3803806,-2.5325966,-1.7319331,-5.6312613,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:06:30.000000,2019-08-03T09:06:40.000000,train
7.3805175,6.579071,-2.9668941,-1.3535321,-2.9110024,-3.0260155,-3.4029396,-3.646264,-8.553937,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:06:45.000000,2019-08-03T09:06:55.000000,train
5.1347837,4.744642,-2.5423994,-2.692278,-2.1901546,-3.4040136,-4.1536884,-3.7441945,-6.3886905,8.058667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:07:03.000000,2019-08-03T09:07:11.058667,train
4.581347,4.3421397,-0.27462465,-1.2058442,-1.648362,-2.599564,-2.7737153,-2.279573,-5.5286574,8.997542,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:07:26.000000,2019-08-03T09:07:34.997542,train
5.8413367,5.4330435,2.4543753,-1.565664,-1.815551,-2.3420956,-2.7088432,-2.5684733,-6.892119,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:20:26.000000,2019-08-03T09:20:36.000000,train
5.2133393,4.8117285,-1.1910924,-1.3666533,-1.3752027,-2.5658445,-3.0634813,-2.096486,-6.226057,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:20:36.000000,2019-08-03T09:20:46.000000,train
3.042569,2.597843,-1.4460125,-2.3438375,-1.9080112,-2.274125,-2.7272668,-2.668289,-3.9027643,8.058667,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:25:06.000000,2019-08-03T09:25:14.058667,train
-1.4904541,-1.6451756,-2.6934543,-3.2344582,-2.823355,-3.1516898,-3.96167,-3.3294482,1.1425004,2.060313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:37:28.000000,2019-08-03T09:37:30.060313,train
5.14508,4.476221,-1.8672984,-0.79942465,-1.8874544,-2.1889186,-3.044765,-2.6433935,-5.9833455,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:50:25.000000,2019-08-03T09:50:35.000000,train
4.370175,3.7319415,-2.0484521,-2.7887294,-2.807693,-2.682212,-3.506783,-3.6326575,-5.1835523,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:57:50.000000,2019-08-03T09:58:00.000000,train
4.0098214,3.573268,-1.6577369,-2.174469,-2.3003144,-2.5375538,-2.7273483,-3.0482817,-4.933114,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:58:00.000000,2019-08-03T09:58:10.000000,train
4.676025,3.7422,-0.88023627,-1.9334643,-2.2930508,-1.9559078,-2.9079533,-3.0429192,-5.7605515,5.24525,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:58:10.000000,2019-08-03T09:58:15.245250,train
5.411921,4.5134635,-1.4376851,-1.5624319,-1.0231665,-2.088904,-3.3880684,-1.6295362,-6.6635714,3.18175,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T10:10:36.000000,2019-08-03T10:10:39.181750,train
13.390991,12.771142,-2.3221836,7.771129,-2.838893,-3.5865712,-3.9517083,-3.1308994,-14.305053,2.060313,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:07:54.000000,2019-08-03T09:07:56.060313,train
6.549887,6.2448506,-3.3223786,2.0758002,-2.4931545,-3.0015817,-3.5607808,-2.975703,-7.1514087,7.980417,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:08:31.000000,2019-08-03T09:08:38.980417,train
4.765953,4.2602434,-1.4016585,-1.1609677,-1.5492219,-2.4434972,-2.948243,-2.5849473,-5.87857,10.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-08-03T09:08:53.000000,2019-08-03T09:09:03.000000,train
